data_venda,cod_produto,cod_SAP,valor_venda
2026-07-30,50,107797,1806.43
2026-06-26,66,18502,2312.59
2026-06-13,29,50936,2147.27
2026-07-13,15,1050792,2085.28
2026-07-14,59,63701,125.12
2026-04-17,25,1156556,1896.13
2026-03-02,16,178528,180.12
2026-07-27,80,84021,2093.40
2026-06-26,63,12047,376.24
2026-06-28,51,1700595,2266.70
2026-04-07,52,199086,1273.50
2026-05-21,7,7116,1048.54
2026-06-10,22,1621,1190.44
2026-05-27,80,79614,2497.71
2026-05-04,66,11251,878.25
2026-06-01,50,1615898,827.50
2026-05-30,26,16975,1745.92
2026-05-21,39,65740,690.69
2026-05-20,53,1646541,2442.32
2026-05-16,57,67320,1644.18
2026-06-01,76,1151525,595.04
2026-03-08,82,1740321,2090.53
2026-06-29,30,2538,422.81
2026-07-10,20,63719,1097.30
2026-03-13,43,176642,590.78
2026-05-08,25,6909,1435.84
2026-03-30,80,1039856,407.80
2026-06-07,2,1650386,1184.07
2026-06-13,52,15271,1939.95
2026-04-18,45,104700,2138.97
2026-06-24,68,94314,1345.59
2026-03-28,7,41817,2473.69
2026-06-20,34,13996,1054.34
2026-05-02,7,50103,720.78
2026-03-29,3,1780288,108.24
2026-04-24,14,175625,1729.23
2026-07-15,17,63526,183.89
2026-03-29,42,1125374,2297.21
2026-04-22,36,1156442,1335.87
2026-06-25,36,147099,1450.30
2026-03-22,3,112012,1145.49
2026-03-29,46,57557,1024.18
2026-04-07,8,50556,976.80
2026-03-05,62,78904,2226.96
2026-06-09,13,1000144,220.43
2026-07-20,87,1600733,2433.71
2026-07-01,24,104081,1823.97
2026-03-16,5,1571797,496.15
2026-05-15,40,14429,1512.05
2026-04-23,59,1593676,2150.67
2026-05-05,55,12238,1027.19
2026-06-28,32,18371,922.66
2026-04-09,51,3392,925.97
2026-04-10,57,108338,1464.64
2026-03-30,58,1695791,2018.96
2026-06-15,40,20744,1494.21
2026-03-04,17,182813,1016.76
2026-06-23,64,1007066,1048.34
2026-03-04,68,1136819,451.26
2026-04-12,87,1146826,1066.45
2026-06-30,59,172625,982.15
2026-07-11,64,1808967,1063.33
2026-03-08,87,16664,1843.31
2026-04-26,30,1145053,2330.64
2026-07-17,28,120034,687.05
2026-04-16,10,14737,1874.20
2026-07-22,22,1585858,347.90
2026-07-24,53,146255,1926.67
2026-07-15,61,65730,381.79
2026-07-30,35,1759627,1257.56
2026-03-05,48,71204,1225.35
2026-07-03,73,107713,2066.34
2026-04-11,75,14375,1033.68
2026-04-16,9,1159674,1571.16
2026-04-26,25,8351,298.02
2026-04-15,27,10956,1545.18
2026-06-03,2,72269,1741.22
2026-06-19,21,1103776,1694.14
2026-06-27,63,1690243,343.72
2026-05-29,31,1651519,914.77
2026-07-25,80,1122269,764.70
2026-04-18,52,97169,1576.22
2026-04-08,84,89243,2040.47
2026-06-13,48,90198,1545.32
2026-03-20,70,8480,1528.47
2026-05-29,43,14303,1534.49
2026-07-14,63,1117445,1155.56
2026-05-28,74,47661,2447.62
2026-05-28,66,4990,1776.17
2026-04-17,43,1083233,685.84
2026-04-25,68,1121329,1595.63
2026-07-12,17,1796030,491.72
2026-05-31,16,1117748,1849.48
2026-06-28,79,11495,923.31
2026-04-06,74,107378,496.67
2026-07-02,8,50556,1633.67
2026-03-10,74,1118605,1896.06
2026-07-28,69,126528,728.05
2026-07-20,43,65581,1133.75
2026-06-07,13,63552,360.73
2026-03-30,51,58889,1085.71
2026-03-24,37,75934,1463.33
2026-06-12,28,110029,1935.10
2026-07-29,3,6608,943.28
2026-06-27,75,4786,1812.82
2026-03-13,38,67681,926.44
2026-06-05,79,105113,1621.61
2026-07-16,80,76662,1017.57
2026-06-06,32,18947,252.83
2026-06-11,50,1149730,2098.54
2026-05-28,35,1812228,2227.67
2026-03-27,38,10702,1610.92
2026-05-15,87,1149251,2404.66
2026-05-25,14,63713,2244.26
2026-03-26,87,1644529,345.02
2026-04-10,56,77841,2443.79
2026-04-18,73,135707,571.25
2026-07-12,10,97663,336.90
2026-05-23,73,1043596,501.39
2026-05-04,23,1154327,1134.61
2026-04-24,86,186972,2258.24
2026-05-10,50,1733728,1444.66
2026-05-21,15,194144,454.87
2026-07-29,77,108005,548.53
2026-03-17,16,107118,1945.15
2026-06-01,73,107539,2289.16
2026-06-15,66,112554,2451.65
2026-03-14,7,21981,456.70
2026-03-18,25,12555,2331.10
2026-04-14,80,1587160,627.02
2026-06-07,73,76136,306.50
2026-06-29,51,1081657,417.80
2026-06-02,69,56713,1028.69
2026-07-02,14,1772641,1400.52
2026-05-01,48,161269,1447.88
2026-04-18,82,1749408,684.78
2026-03-02,21,73959,1888.64
2026-03-24,8,133421,953.43
2026-05-27,34,8997,588.46
2026-06-18,60,1071297,1478.99
2026-06-20,44,60574,227.75
2026-04-03,16,115279,1865.79
2026-04-24,65,10901,345.81
2026-05-05,68,9811,568.15
2026-07-07,10,4587,570.84
2026-03-01,4,3438,1733.71
2026-03-16,20,40456,636.34
2026-04-28,82,78775,608.70
2026-07-03,69,110512,451.11
2026-05-13,14,86802,2479.58
2026-05-21,20,113722,2064.38
2026-03-13,61,67439,2244.35
2026-07-03,59,107820,1320.08
2026-06-22,64,1761942,686.57
2026-04-17,11,10163,1031.35
2026-03-31,32,14874,1948.42
2026-06-30,47,10080,2233.13
2026-05-10,1,65845,378.73
2026-07-24,77,1607337,482.51
2026-04-07,18,175566,1066.26
2026-07-19,9,63832,351.01
2026-06-04,10,86802,2326.05
2026-04-11,74,87200,2202.87
2026-05-22,8,1042326,1099.62
2026-06-07,83,3085,142.69
2026-05-18,65,63691,1427.99
2026-05-09,8,185194,2162.33
2026-07-09,17,125754,2415.10
2026-06-24,13,5821,1767.52
2026-05-19,78,1569679,1033.63
2026-07-25,2,11941,2023.68
2026-06-13,35,1068255,2265.57
2026-03-04,31,7340,1081.60
2026-03-27,71,7166,1418.04
2026-07-16,87,1659505,490.82
2026-03-02,34,14247,2414.41
2026-05-31,79,190238,2009.10
2026-05-02,50,1613030,529.94
2026-03-09,78,1695793,1361.02
2026-07-16,34,1607834,716.05
2026-06-27,30,1583847,2397.43
2026-03-11,57,1166554,1878.82
2026-04-14,20,127825,108.72
2026-03-18,66,22758,1529.01
2026-07-13,19,7666,1335.81
2026-03-14,63,1122129,311.67
2026-06-23,58,56847,472.62
2026-05-23,55,1594657,345.94
2026-04-23,42,76136,465.33
2026-04-28,38,1112578,1451.50
2026-07-04,14,160849,2364.10
2026-03-17,11,10303,1165.39
2026-06-14,30,1101704,942.54
2026-04-09,50,4510,1224.23
2026-06-19,14,1108960,2350.40
2026-04-30,4,59635,1803.58
2026-06-28,71,81435,1380.59
2026-07-05,27,1005074,821.02
2026-07-18,51,5229,174.10
2026-07-11,44,15972,2043.60
2026-07-05,55,175323,801.62
2026-03-02,8,19825,504.51
2026-06-13,65,2991,2060.77
2026-05-02,73,12877,2437.17
2026-03-01,49,107172,168.50
2026-07-30,58,1846746,1955.61
2026-06-10,26,172626,2078.81
2026-05-03,71,117351,281.07
2026-07-20,83,17044,435.28
2026-05-23,83,1695793,1664.25
2026-07-20,9,1568979,2454.78
2026-04-14,65,3182,2062.16
2026-05-26,29,81267,1170.15
2026-04-30,21,137964,577.16
2026-04-18,63,1000829,2330.23
2026-03-18,48,1577963,370.86
2026-04-23,46,143361,622.07
2026-03-30,76,107784,1453.55
2026-04-04,22,7731,985.44
2026-03-11,85,1100191,770.24
2026-07-02,2,80902,1367.69
2026-03-05,59,5312,1634.03
2026-03-01,51,1149061300,342.11
2026-07-27,44,10962,1319.73
2026-04-21,4,1053418,833.40
2026-07-23,14,89433,1830.34
2026-03-06,37,1110316,1941.25
2026-03-05,26,59389,703.30
2026-06-15,10,55129,1758.15
2026-07-19,65,10520,2053.97
2026-06-08,84,159676,1969.03
2026-07-18,81,1575505,198.14
2026-03-04,81,119414,1200.78
2026-04-19,48,47228,254.22
2026-04-27,85,100170,2447.40
2026-05-26,26,1114659,2485.94
2026-03-16,2,5779,253.30
2026-04-01,49,112597,944.59
2026-03-19,32,1743247,1224.01
2026-05-25,30,126966,1467.54
2026-05-15,38,63553,2085.11
2026-03-10,50,1789475,691.99
2026-03-31,56,1108395,1672.78
2026-05-05,55,107904,1917.05
2026-05-13,15,18978,1939.42
2026-04-26,74,140680,2062.68
2026-07-23,57,172483,1166.16
2026-07-07,84,18409,492.35
2026-04-05,47,1600733,2052.53
2026-05-03,61,65306,564.09
2026-04-19,57,107632,555.16
2026-07-11,36,1616460,1344.48
2026-05-19,77,1758305,1735.55
2026-06-14,26,51930,1539.17
2026-05-11,26,112837,1591.10
2026-03-18,84,86609,2457.68
2026-07-23,32,2527,1902.95
2026-03-02,67,1090965,1819.79
2026-04-06,80,104806,1806.83
2026-04-25,62,117411,1218.65
2026-04-16,85,107829,302.58
2026-03-25,6,117022,1977.20
2026-05-24,17,1149630,118.96
2026-04-10,59,1607968,1650.58
2026-06-06,59,89698,2425.34
2026-05-16,56,70382,991.03
2026-07-19,44,131591,1406.94
2026-04-07,52,18371,2157.35
2026-05-30,11,10693,943.01
2026-07-18,11,1763694,1781.70
2026-05-04,64,107700,1329.66
2026-07-02,38,115654,765.55
2026-07-03,78,1594967,2140.13
2026-03-31,77,1671447,2059.14
2026-07-22,20,107352,436.07
2026-03-03,60,3164,176.53
2026-07-24,14,1095407,411.98
2026-05-22,1,102835,769.59
2026-05-03,17,17346,1024.59
2026-05-05,15,5779,1010.24
2026-05-18,73,4475,445.87
2026-04-16,77,1098983,1446.86
2026-06-27,32,1108968,1078.08
2026-04-20,54,161255,1130.30
2026-07-25,56,198468,312.30
2026-04-19,29,1747705,2417.72
2026-03-05,67,1646541,987.53
2026-07-10,20,42196,1298.81
2026-04-04,7,1670259,1039.85
2026-06-12,27,67070,1301.16
2026-03-28,75,1151571,1390.00
2026-03-12,3,93041,1329.56
2026-06-14,18,1146877,1896.12
2026-07-26,37,11186222,1231.60
2026-04-08,84,1100465,2419.53
2026-04-04,26,1572881,1052.58
2026-03-28,70,1100755,1039.18
2026-04-06,3,18914,443.59
2026-05-09,4,1594613,2330.38
2026-05-14,25,18097,147.53
2026-03-17,24,84462,1584.39
2026-07-26,24,63686,919.95
2026-03-12,6,10857,1325.45
2026-06-17,31,65794,1441.07
2026-07-12,48,107482,1899.77
2026-06-29,47,11941,766.19
2026-04-28,10,5382,2240.44
2026-03-12,38,1111363,2165.69
2026-05-29,27,16631,2062.42
2026-04-07,17,1776437,1898.03
2026-07-21,43,101037,512.20
2026-05-16,1,6420,1798.06
2026-04-05,36,43602,497.46
2026-07-10,25,17383,1637.01
2026-07-29,83,1848,1785.02
2026-04-28,35,66178,2222.78
2026-03-09,66,80575,276.78
2026-06-13,72,4789,2030.56
2026-05-09,28,65796,1984.05
2026-07-21,17,74432,2417.75
2026-05-17,13,97200,824.67
2026-03-21,43,139958,593.67
2026-04-15,54,1069,967.49
2026-03-01,42,1032935,2189.90
2026-06-04,82,97572,295.57
2026-07-26,70,6891,464.20
2026-03-02,11,1710925,1249.80
2026-07-26,17,45564,1972.09
2026-05-10,84,18523,2439.91
2026-06-22,21,109848,254.98
2026-05-09,87,1094208,1247.88
2026-06-23,66,98031,932.74
2026-06-24,33,3190,1400.96
2026-05-29,22,1085574,1445.46
2026-07-12,1,1147264,330.10
2026-03-27,57,163809,687.69
2026-03-01,85,1173297,188.48
2026-04-11,8,16747,1804.19
2026-06-30,7,79981,869.33
2026-06-22,11,10227,224.69
2026-06-29,24,138748,979.99
2026-06-02,18,1568715,706.39
2026-04-04,58,1616460,1617.28
2026-05-17,21,1159561,669.12
2026-06-20,83,168413,257.78
2026-06-03,81,99061,1357.20
2026-06-23,40,1095147,2227.80
2026-05-10,29,41733,102.33
2026-06-09,80,1626385,2174.04
2026-05-08,63,113127,1164.35
2026-07-06,76,8017,847.41
2026-05-20,57,107813,664.64
2026-04-18,7,1661779,208.22
2026-07-03,45,85549,1097.31
2026-04-29,86,1652225,2043.47
2026-06-12,57,135514,1443.78
2026-07-28,40,86377,350.45
2026-05-15,18,132245,1267.48
2026-03-25,56,1662,2378.97
2026-04-19,24,63627,1765.29
2026-06-04,68,1671816,1221.34
2026-05-30,33,1737977,1671.36
2026-04-09,47,135055,743.40
2026-06-17,11,1755,1174.07
2026-07-02,61,171892,794.27
2026-04-27,23,1788113,843.85
2026-04-07,45,11252,852.60
2026-04-18,10,15995,399.80
2026-06-18,66,14666,468.21
2026-06-14,45,11254,1878.41
2026-03-06,31,1818069,156.33
2026-07-12,61,53454,1751.09
2026-03-09,85,107557,974.01
2026-04-27,42,18223,513.97
2026-07-13,58,44779,1620.70
2026-04-20,8,97971,498.28
2026-05-16,83,152954,1127.18
2026-07-30,66,1173423,2415.40
2026-07-02,6,146357,407.23
2026-05-23,20,2668,1938.27
2026-06-10,55,11224,2168.20
2026-07-19,62,1579143,2276.23
2026-07-24,52,1604710,1334.03
2026-04-18,86,1107028,675.60
2026-05-23,32,20400,1976.78
2026-04-13,80,107964,2095.42
2026-04-02,38,107772,670.11
2026-05-21,55,20515,1927.28
2026-03-29,18,175426,287.62
2026-07-28,46,10962,1739.03
2026-05-12,17,99770,1876.24
2026-07-04,72,1139651,1313.09
2026-03-22,46,112837,967.43
2026-05-09,34,19822,1688.55
2026-06-05,51,1800751,517.57
2026-03-15,21,112579,780.68
2026-05-06,33,150818,412.85
2026-06-25,5,157950,1270.94
2026-05-08,79,9533,1121.90
2026-03-22,1,156458,1309.03
2026-03-23,21,105063,1696.24
2026-04-22,34,1838616,258.96
2026-05-10,62,198498,1424.59
2026-04-13,37,109219,265.51
2026-07-23,75,1088335,2239.51
2026-05-22,64,1799947,993.92
2026-07-21,21,7999,105.43
2026-04-20,39,1718736,345.85
2026-05-04,4,20860,287.55
2026-04-04,11,1587160,2177.49
2026-04-08,12,5748,586.69
2026-03-07,82,1838616,1568.93
2026-07-17,31,1797863,463.86
2026-04-23,84,18023,1334.00
2026-04-30,79,1130518,1447.95
2026-05-13,71,5002,157.12
2026-06-26,2,118518,943.96
2026-03-07,30,67144,2427.59
2026-06-01,5,10913,1340.78
2026-05-23,20,1014868,1942.26
2026-03-26,27,77513,1291.58
2026-04-07,8,132023,868.25
2026-03-20,44,1114659,294.39
2026-06-17,81,107679,355.44
2026-05-25,74,106915,2487.21
2026-03-21,52,1135457,270.92
2026-04-06,3,49702,917.46
2026-06-21,39,1080966,1625.44
2026-07-05,17,83303,1471.33
2026-04-19,6,1115197,1188.24
2026-05-28,44,10921,1777.68
2026-06-09,82,150415,1140.27
2026-07-08,46,1175404,2029.68
2026-07-19,66,123246,2075.75
2026-05-20,14,107409,1238.48
2026-05-10,31,1588647,1829.97
2026-05-01,66,5728,1544.06
2026-04-01,18,1125459,1915.26
2026-03-07,27,45967,259.97
2026-03-17,37,138423,343.73
2026-03-01,15,1634072,550.69
2026-07-17,2,67525,554.26
2026-03-07,41,4917,1387.08
2026-06-14,72,1109707,1965.48
2026-06-02,56,1137970,2218.49
2026-06-15,13,1646932,103.98
2026-06-25,42,16243,1645.83
2026-04-30,50,1080276,462.50
2026-07-08,86,98127,1921.42
2026-05-27,58,65808,1070.48
2026-03-03,2,1594613,1418.63
2026-07-19,25,151605,1786.48
2026-06-20,1,11253,1722.86
2026-05-29,51,146190,520.40
2026-03-23,80,1849188,1116.22
2026-03-24,72,107196,1783.48
2026-03-19,8,1176025,1755.49
2026-06-27,42,1568863,2453.22
2026-05-03,52,125392,873.60
2026-05-05,14,1695883,1401.00
2026-03-21,71,62929,2381.47
2026-03-22,4,1775552,550.41
2026-07-21,62,18813,1155.09
2026-05-23,6,96141,888.32
2026-05-12,64,7085,1185.58
2026-07-16,45,188649,1388.80
2026-07-05,71,12606,708.49
2026-04-27,11,8483,1159.61
2026-04-19,40,107906,1897.86
2026-04-08,52,162649,1697.80
2026-03-06,42,68745,546.76
2026-06-04,43,115219,2273.48
2026-06-01,25,1086402,1601.93
2026-03-20,43,91792,1054.20
2026-07-04,47,176454,2441.49
2026-06-28,27,5902,1813.47
2026-06-23,6,9981,1086.07
2026-06-08,77,1748982,2126.70
2026-06-05,39,125792,1699.39
2026-04-21,36,10984,1496.87
2026-04-23,79,65882,334.40
2026-03-21,23,111074,1746.88
2026-06-11,41,182813,810.75
2026-05-23,79,137164,878.95
2026-04-06,15,57967,1461.73
2026-04-17,56,134712,2146.09
2026-04-18,25,48833,603.04
2026-05-14,17,44104,1031.93
2026-03-22,40,146206,2275.15
2026-03-16,65,1664461,700.79
2026-04-13,48,1664808,1615.52
2026-04-08,63,1107355,917.78
2026-03-02,24,1151571,1484.55
2026-06-08,34,1146826,653.14
2026-05-12,19,1817948,1259.41
2026-06-06,16,1760068,2326.82
2026-07-20,35,65997,800.15
2026-04-15,20,40532,223.87
2026-07-04,18,1100900,1798.94
2026-06-07,14,1770872,2336.17
2026-03-12,60,72195,409.67
2026-07-08,26,135869,1384.74
2026-05-20,35,1119670,434.03
2026-05-30,71,1106981,1681.93
2026-05-01,2,12496,1544.00
2026-05-31,53,9918,636.02
2026-04-15,25,106898,834.70
2026-07-18,9,1174069,1580.35
2026-04-04,33,19223,715.52
2026-03-17,34,71876,2436.31
2026-06-04,7,1846746,434.91
2026-03-18,48,18138,1542.52
2026-06-12,58,160438,955.63
2026-06-21,25,798,1898.66
2026-07-06,24,1112746,1347.24
2026-06-28,40,21330,213.05
2026-04-08,33,1794571,955.98
2026-04-20,30,1603464,859.02
2026-04-23,80,1107198,1624.32
2026-03-21,19,1405274,1770.60
2026-04-18,41,177895,829.97
2026-03-31,50,73393,181.58
2026-06-06,63,880,264.44
2026-06-26,38,74898,1154.06
2026-07-24,24,98583,1270.73
2026-06-08,86,65625,2214.58
2026-04-18,38,1093862,1261.47
2026-03-14,75,10325,1889.27
2026-04-16,79,1125253,2070.42
2026-05-12,8,107838,436.16
2026-07-20,71,1111931,2094.46
2026-06-13,4,5812,1980.99
2026-05-19,58,73829,731.74
2026-04-10,24,155001,1986.19
2026-05-22,67,16631,905.68
2026-03-09,8,1128544,744.24
2026-07-22,84,1149061300,151.48
2026-03-21,60,15671,1369.16
2026-04-21,62,125605,1836.34
2026-05-03,50,1788224,203.88
2026-06-13,50,1145123,2100.07
2026-04-26,70,22371,1087.19
2026-04-20,62,4510,356.57
2026-07-21,41,10122,945.75
2026-03-06,84,1709409,1011.10
2026-07-06,11,1121474,774.26
2026-07-13,81,1615486,503.81
2026-06-10,87,4195,870.65
2026-05-11,55,1116712,235.20
2026-04-21,58,1629580,289.38
2026-03-04,51,47661,1160.60
2026-03-23,87,1152627,2292.87
2026-03-28,43,107369,1675.33
2026-03-06,78,106349,2466.76
2026-04-14,61,47492,718.83
2026-07-05,48,1155804,1001.08
2026-05-03,19,1755297,520.29
2026-04-09,52,104077,574.86
2026-07-30,18,15083,1731.23
2026-07-08,46,21720,2391.62
2026-07-24,64,151242,688.75
2026-03-30,63,97467,1760.75
2026-04-30,9,1840734,1306.58
2026-05-08,87,131760,1508.57
2026-04-01,1,1764846,2270.01
2026-04-13,32,1649335,2154.04
2026-04-24,77,8998,791.13
2026-07-23,48,14306,780.30
2026-07-26,23,1605734,1701.82
2026-06-06,55,65638,301.07
2026-07-23,1,1131620,1599.58
2026-06-25,35,98083,2389.42
2026-07-04,2,1175404,2092.82
2026-04-10,38,1105561,1457.26
2026-05-02,33,68926,1659.09
2026-04-14,80,8823,1347.77
2026-03-27,28,9636,1335.95
2026-03-03,37,1629212,996.13
2026-05-23,76,16943,145.72
2026-04-25,8,1077098,766.29
2026-04-02,45,1127829,1674.55
2026-04-11,56,3543,1629.05
2026-03-26,4,21422,2469.59
2026-07-13,53,1000044,2065.07
2026-04-18,24,6909,1465.08
2026-05-10,67,81051,1894.08
2026-07-16,78,1789475,1345.78
2026-05-31,8,1092673,1816.05
2026-03-10,20,14220,877.40
2026-05-31,50,1143756,1283.99
2026-04-10,23,190060,831.19
2026-04-11,24,10243,1353.25
2026-03-07,5,151242,673.03
2026-06-10,15,53943,982.97
2026-03-30,79,65796,2317.42
2026-03-09,31,107773,1844.58
2026-06-23,41,1149826,1708.43
2026-05-13,20,16630,1005.99
2026-04-27,3,1572881,2109.86
2026-04-05,73,182835,682.48
2026-06-23,50,10448,523.00
2026-04-28,16,107931,1707.32
2026-03-22,60,1118323,789.88
2026-06-20,79,1733711,630.46
2026-04-29,1,1659522,2398.43
2026-06-09,28,66975,1152.38
2026-06-10,21,1614554,1744.64
2026-07-27,26,1125625,897.22
2026-05-31,47,1671816,1376.71
2026-07-16,29,10590,2015.17
2026-04-12,70,1793692,701.07
2026-04-07,87,1846497,1484.18
2026-07-18,82,1093876,545.65
2026-06-21,64,1111230,1703.78
2026-06-24,23,14071,2090.47
2026-06-12,16,107529,2334.07
2026-05-31,44,147025,1795.22
2026-04-05,19,1786088,164.11
2026-06-24,5,45083,470.46
2026-04-29,53,141636,2480.48
2026-03-06,50,1764618,1639.65
2026-03-31,39,1794537,1194.97
2026-03-04,72,115228,272.96
2026-06-11,81,140680,2414.87
2026-06-21,54,67525,1017.13
2026-05-18,38,1760483,1415.50
2026-07-06,57,1098131,398.86
2026-06-23,51,65578,1299.20
2026-06-29,26,1605451,1093.98
2026-03-03,23,1643864,1552.29
2026-06-03,49,73450,439.49
2026-06-17,81,1594433,679.22
2026-06-19,28,1130844,1404.03
2026-03-09,18,107370,1339.95
2026-03-31,77,1665385,602.36
2026-06-30,53,148819,160.21
2026-03-20,73,1107205,1534.91
2026-04-16,61,1073716,2434.42
2026-03-20,34,199576,2190.55
2026-05-25,45,76209,2319.19
2026-03-14,14,16864,755.00
2026-05-25,68,120979,1077.63
2026-06-15,54,66281,111.58
2026-07-10,81,63720,1008.73
2026-03-30,55,4575,1819.06
2026-04-09,31,2483,236.66
2026-05-09,6,66926,1699.25
2026-05-20,39,18848,1417.88
2026-04-02,8,18502,1109.32
2026-03-07,34,112378,1024.33
2026-05-18,33,126711,230.67
2026-03-16,4,4110,104.67
2026-07-21,43,148589,2472.54
2026-07-19,83,64993,974.48
2026-05-04,50,1569856,1932.99
2026-07-21,9,3885,754.12
2026-03-22,53,1643244,1224.97
2026-04-25,85,1698523,1708.47
2026-03-21,7,18475,2305.98
2026-05-20,21,8996,1260.08
2026-06-05,35,65757,2457.10
2026-07-30,43,8480,410.20
2026-03-15,34,2395,416.29
2026-07-26,73,79181,545.89
2026-06-27,15,196656,1187.69
2026-03-21,34,1735354,786.07
2026-05-27,70,92215,1174.69
2026-04-10,32,1741978,1657.24
2026-05-24,33,58673,895.63
2026-07-17,60,1068100,880.90
2026-07-01,15,140850,1183.52
2026-04-09,5,168413,2346.36
2026-04-02,66,158365,1571.12
2026-04-14,2,146381,721.31
2026-07-17,15,18140,252.50
2026-05-25,44,97572,248.35
2026-04-06,32,1071297,585.52
2026-04-09,47,196665,864.86
2026-04-10,55,1006482,1664.83
2026-03-09,8,1145123,1937.29
2026-05-11,3,1095004,1075.69
2026-04-18,64,1626946,1287.85
2026-06-11,27,1697441,1034.51
2026-05-16,76,1006390,1615.73
2026-06-26,76,18320,1720.84
2026-07-09,3,1098657,2446.98
2026-07-01,57,107743,879.11
2026-04-25,4,10227,2277.79
2026-05-26,81,1789629,2066.78
2026-06-15,32,107965,1665.58
2026-03-08,10,11344,2320.88
2026-07-11,25,105263,820.13
2026-07-06,77,155296,1801.43
2026-04-01,9,7116,290.53
2026-05-24,77,134666,2292.40
2026-05-25,26,121823,1246.12
2026-07-06,57,20924,823.52
2026-03-04,72,107388,1893.19
2026-06-15,52,50549,114.21
2026-03-09,16,106381,2403.37
2026-03-17,76,1838444,1933.67
2026-03-28,26,4510,927.53
2026-07-11,87,1082051,1280.60
2026-05-12,79,85376,873.49
2026-04-05,60,1177172,967.88
2026-03-03,8,107944,1569.39
2026-06-25,68,6903,692.12
2026-03-27,5,76297,442.18
2026-05-20,66,1573331,1633.50
2026-07-28,60,11058,2068.46
2026-07-09,58,165791,2307.63
2026-05-29,62,9825,2333.38
2026-07-02,68,731,2320.74
2026-03-06,66,7740,198.85
2026-07-13,86,78186,541.12
2026-04-07,64,12952,1351.10
2026-05-14,41,1101248,850.25
2026-07-12,71,199270,640.45
2026-03-19,20,1574107,1856.48
2026-06-11,30,1175404,672.77
2026-06-28,68,96141,1907.68
2026-03-25,48,1173908,781.11
2026-04-19,62,9078,639.25
2026-04-13,9,1127568,1471.71
2026-05-28,78,1798992,156.62
2026-07-15,7,154187,2139.46
2026-06-10,35,158572,1263.30
2026-05-01,81,101810,1693.13
2026-06-08,29,54896,1802.98
2026-06-06,57,19055,1270.10
2026-05-10,84,2031,1515.25
2026-05-02,51,1659522,206.20
2026-07-23,30,16659,212.05
2026-07-19,44,15749,502.74
2026-06-21,36,95611,1850.65
2026-03-04,69,3981,1031.07
2026-04-08,47,14471,728.74
2026-03-07,20,3204,207.24
2026-03-15,68,3254,1812.83
2026-07-15,58,20407,2018.89
2026-07-13,53,1651600,1037.59
2026-06-07,19,1150967,2179.67
2026-04-20,46,93811,2072.22
2026-06-17,73,1009994,2168.61
2026-04-22,53,1795465,976.53
2026-06-08,76,160849,2129.05
2026-05-15,81,8149,2299.45
2026-03-28,50,1089126,398.39
2026-03-12,26,53972,211.70
2026-03-25,5,7049,1039.17
2026-04-30,60,148171,573.50
2026-04-16,15,76434,286.11
2026-05-09,12,1086636,1733.18
2026-07-11,47,182881,547.55
2026-07-08,40,1607962,1613.80
2026-07-04,19,15972,1827.81
2026-07-27,42,1111897,1649.06
2026-04-11,30,85709,1772.51
2026-04-06,6,1093183,1792.80
2026-06-15,34,97200,1704.55
2026-03-29,69,11328,483.65
2026-05-24,17,1108797,1980.32
2026-06-12,65,1126844,365.77
2026-05-31,43,1592257,361.81
2026-07-01,27,14608,184.11
2026-05-17,29,1093862,2336.37
