Cod_SAP,CNPJ,RazaoSocial,Rua_Numero,matriz_filial,nome_fantasia,codigo_situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,codigo_pais,data_inicio_atividade,cnae_principal,cnae_secundario,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,codigo_municipio_siafi,ddd1,telefone1,ddd2,telefone2,dddfax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico,cnpj_ordem,cnpj_dv,latitude,longitude
1014868,21997542000150,ALMEIDA E OLIVEIRA COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,"JOAQUIM VIEIRA DE MEDEIROS, 1426",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1038087,20789944000105,AUTO POSTO BARREGAS LTDA,"RUA 18, 1623",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1080966,23623548000193,POSTO MONTE CARLO DAMHA RIO PRETO LTDA,"AV MIGUEL DAMHA, 1825",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1081657,13567147000452,S & G PETROLEO LTDA,"TARAUACA, 470",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1094279,06137380000278,AUTO POSTO GLOBAL REVENDEDORA DE COMBUSTIVEIS LTDA,"R DAS ACACIAS, 30",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1096810,22747930000146,AVANTI PETROLEO LTDA,"AV GOVERNADOR VIRGILIO TAVORA, 999",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1099512,03283593000210,REDE DE POSTOS R4 LTDA,"BLUMENAU, 40",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1104661,27134718000127,POSTO JR FAISAO V LTDA,"ROD BR 040, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1108795,27119529000185,O. S. DERIVADOS DE PETROLEO LTDA,"ARAPONGAS, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1110134,29102319000100,POSTO JARDIM ARMACAO COMBUSTIVEIS LTDA.,"AV OCTAVIO MANGABEIRA, 5030",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1128791,30233500000134,HIPER POSTO BESSA LTDA,"AV A, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1171064,15307269000192,POSTO FLAMBOYANT LTDA,"AV PADRE LOURENCO, 3566",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1175911,36900391000571,REDE QUALITY COMERCIO DE COMBUSTIVEIS LTDA,"Q 107, ALAMEDA DOS EUCALIPTOS, LOTE, 09",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1572462,40031243000101,CAJA COMERCIAL DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,"ROD BR 230, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1612331,20887172000136,AUTO POSTO LUNARDELLI LTDA,"AV 20 DE DEZEMBRO, 405",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1647114,24868098000161,CONTROLL ENERGY REPRESENTACAO LTDA,"QSC 19 LOTE 02, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1652919,44322941000117,AUTO POSTO AMIGOS DO GRAJAU LTDA.,"AV DONA BELMIRA MARIN, 1400",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1742377,37435735002363,MPS COMERCIO DE COMBUSTIVEIS LTDA,"R DAHNE DE ABREU, 2261",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1772649,10522077000851,POSTO DE COMBUSTIVEIS JARDINS LTDA,"AV MAXIMIANO DOS SANTOS MOURA, 3318",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1790913,34152928000103,CHECON DANTAS COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,"AV PORTO SEGURO, 40",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1808953,27751075002295,GDO PARTICIPACOES S/A,"R BR DE RESENDE, 66",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1811510,57050499000169,AUTO POSTO SCHUENG XXI LTDA,"AV ALBATROZ, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5845,03627746000118,AUTO POSTO GUSSO LTDA,"VIGARIO JOAO CRISOSTEMO, 542",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8587,10298651000163,POSTO PERNAMBUCANO LTDA,"ROD BR 010 KM 1359, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9720,15734197000160,SANTOS & SARUBBI LTDA,"MARG ESQ RIO TROMBETAS-KM 01, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10458,19220755000120,AUTO POSTO IRMAOS CARDOSO GOMES LTDA,"AV MONTES CLAROS, 1046",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10995,22365258000205,POSTO J LTDA,"AV CASTELO BRANCO, 1300",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
13221,33821307000102,POSTO E GARAGE VILA NOVA DE PAIVA LTDA,"R PEDRO DE CARVALHO, 811",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14649,43386002000173,POSTO SANTA LUZIA DE RANCHARIA LTDA.,"AV DOM PEDRO II, 1565",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18340,64673387000120,AUTO POSTO ROTATORIA GARCA LTDA.,"AV DR.LABIENO DA C. MACHADO, 2541",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18421,65491995000186,AUTO POSTO ARUJAZINHO LTDA,"EST ARUJA ITAQUAQUECETUBA, 965",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18849,71039168000159,POSTO SALLES LTDA,"AV GUARDA MOR LOBO VIANA, 1313",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21612,91143529000110,POSTO DO GRINGO LTDA,"R CORONEL MUSSNICH, 310",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
41243,05041585000101,AUTO POSTO CASTELINHO MONTE ALTO LTDA,"R.JOAQUIM PEREIRA PAIXAO, 207",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
41621,04041907000150,DIMOCOSTAS E ABREU COMERCIO DE DERIVADOS DE PETROLEO LTDA. -,"RODOV.RIO SANTOS KM 19,5, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
63600,01941947000160,AUTO POSTO MORADA DO SOL LTDA,"AV.KENDI NAKAI, 935",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
63719,21954995000108,AUTO POSTO SAO THOME LTDA,"AV NOSSA SENHORA DO ROSARIO, 400",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
63720,53777322000108,AUTO POSTO KATSUTANI LTDA.,"R.ISMAEL DIAS DA SILVA, 591",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
65518,05557524000100,KLEMTZ EIRELI,"R VEREADOR ARTHUR MANOEL MARIANO, 2300",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
65575,00106531000163,PETROLSTYLL COMERCIO DE PETROLEO LTDA,"PC 08 DE ABRIL, 99",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
67223,03262972000142,H. ROSSI PETROROSSI,"R.SAO BENTO, 99",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
70313,06249060000129,POSTO DE COMBUSTIVEIS PODIUM LTDA,"AV.DOM PEDRO II, 1046",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
83918,07102689000104,"COMERCIO E TRANSPORTE DE COMBUSTIVEIS, LUBRIFICANTES E ACESSORIOS CAMAPUA LIMITA","R.SANTA CRUZ, 621",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
920250,81060770001522,S AUTO POSTO LTDA,"AV 29 DE ABRIL, 965",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
97705,07473735000262,SIM REDE DE POSTOS LTDA,"R JULIO DE CASTILHOS, 2357",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102428,09263023000163,AUTO POSTO ELDORADO LTDA,"AV JATUARANA, 3935",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
104604,09641208000164,FCN.X CARVALHO COMBUSTIVEL LTDA,"AV HOMERO CASTELO BRANCO, 630",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
106917,26835009000297,J A COSTA JUNIOR & CIA LTDA,"R COMENDADOR GARCIA, 240",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
107424,08859704000126,E.LEITE & CIA,"ROD BR 412, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
107787,07042246000175,A. DA SILVA SOUZA,"AV CASTELO BRANCO, 19936",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
122171,04389501000162,AUTO POSTO ZEBU LTDA,"ROD BR-050, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
126711,12473918000137,CABANGA COMERCIO E DERIVADOS DE PETROLEO LTDA,"AV.SUL, 1344",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130794,24206617002170,PARELHAS GAS LTDA,"ROD BR 101 - KM 03, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130796,10533213000132,COMERCIO DE COMBUSTIVEIS V8 LTDA,"VL PROGRESSO RST 481 KM 8900, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
139906,13847381000190,POSTO CEAKA MD COMBUSTIVEIS LTDA,"ROD BR 104 KM68,8, 02500",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
140120,01786465000182,POSTO NOTA 1000 DE ITABORAI COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,"ROD AMARAL PEIXOTO - BR 101, S/N",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
141845,93489243005347,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA,"PC.20 DE SETEMBRO, 705",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
149540,05907822002460,AUTO POSTO REDE SOUZA LTDA,"R FELIPE DOS SANTOS, 685",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1000137,03659452000763,AUTOMOTO - AUTOMOVEIS DO AMAPA LTDA,"HILDEMAR MAIA, 2699",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1125374,07886068000169,RJR COMERCIO DE COMBUSTIVEIS LTDA,"ROD DIVALDO SURUAGY, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1149826,07921866000184,AUTO POSTO RONDINHA LTDA,"CAPIVARI, 553",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1159561,31288748000165,POSTO DE GASOLINA PORTAL DAS AMERICAS LTDA,"AV DAS AMERICAS, 17877",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1170060,34460057000195,AUTO POSTO DE COMBUSTIVEL GRIGORIO LTDA,"ROD CE 282 DE ICO A IGUATU, 2098",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1573073,37732594000135,G.M GONCALVES LTDA,"AV BRASIL, 115A",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1595923,41147549000190,DUODRIVE COMERCIO DE COMBUSTIVEIS LTDA,"ROD MG-010, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1613348,36900391000652,REDE QUALITY COMERCIO DE COMBUSTIVEIS LTDA,"Q QNO 19 CONJUNTO G LOTE, 03",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1615911,39606385000170,D & D COMERCIO DE DERIVADOS DE PETROLEO LTDA,"R CRISTOVAO DE MELO, 51",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1616597,31010123000137,AUTO POSTO CARRO DE BOI LTDA,"ROD BR 376, SN",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1629212,75176859000406,AUTO POSTO E MECANICA BARAO LTDA,"JOINVILLE, 3870",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1659407,46984775000140,GC COMBUSTIVEIS PARAISO II LTDA,"R ELISIO BANDEIRA, 127",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1763694,52039841000106,CARDOSO E ANDRADE DERIVADOS DE PETROLEO LTDA,"AV GONCALO PRADO ROLEMBERG, 379",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
